"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2026-07-09","85.3","1.93","6.08","Whisenhunt, Carson",696100,687931,,"ball",,,,,13,,"R","R","L","SF","COL","B",,,0,0,2026,"-0.09","0.14",-0.258876153246053,1.0181938419595187,,,,1,6,"Top",,,,,,,-4.945211776464546,-124.14856046956237,-5.6615793169392985,0.1242654679045627,25.342390465771675,-29.727270552355606,3.178756562,1.604232283,,,,"86",2478,"6.8",823201,701852,805811,650333,669477,642715,671218,687551,808982,"53.7",,,,,,,,47,1,"Slider",4,2,2,4,2,4,2,4,"Infield shade","Standard",26,"-0.004","0.043",,,,,"-0.043",,2,-2,0.81,0.18999999999999995,25,26,26,27,3,2,22,1,,1,"2.99","-0.09","0.09","51.0",,,,,
"CH","2026-07-09","83.1","2.03","6.12","Whisenhunt, Carson",694249,687931,"strikeout","swinging_strike",,,,,14,"Cole Carrigg strikes out swinging.","R","R","L","SF","COL","S",2,,0,2,2026,"1.41","0.61",1.1286767188887212,2.212661070373927,,,,0,6,"Top",,,,,,,-4.878761928848597,-120.96949878393217,-3.5325315883589257,14.804721537208392,22.34361870645874,-25.724645588348746,3.284949147,1.657824803,,,,"83.9",1976,"6.7",823201,701852,805811,650333,669477,642715,671218,687551,808982,"53.83",,0,"0",1,0,0,,46,3,"Changeup",4,2,2,4,2,4,2,4,"Standard","Standard",114,"0.019","-0.165","65.2","9.1","5.906779836",,"0.165",,2,-2,0.791,0.20899999999999996,25,24,26,24,3,2,22,1,,1,"2.68","1.41","-1.41","45.5",26.45421484661337,-32.50512435700794,27.244781922333107,48.666615209902695,53.43145074096569
"SL","2026-07-09","84.9","2.16","6.16","Whisenhunt, Carson",694249,687931,,"missed_bunt",,,,,6,,"R","R","L","SF","COL","S",,,0,1,2026,"-0.09","0.11",0.6312946145926828,2.405994565333354,,,,0,6,"Top",,,,,,,-3.38001649510343,-123.65558758831962,-2.5100974843179857,-0.26485580094103894,23.558432737539956,-30.771000681442523,3.284949147,1.657824803,,,,"85.7",2505,"6.7",823201,701852,805811,650333,669477,642715,671218,687551,808982,"53.83",,,,,,,,46,2,"Slider",4,2,2,4,2,4,2,4,"Strategic","Standard",255,"0.007","-0.056","7.6","1.5",,,"0.056",,2,-2,0.784,0.21599999999999997,25,24,26,24,3,2,22,1,,1,"3.04","-0.09","0.09","47.1",-24.087122794754418,-24.628162227365166,10.497523460632433,47.28654570032978,16.745097686279927
"SL","2026-07-09","85.5","2.07","6.15","Whisenhunt, Carson",694249,687931,,"foul",,,,,14,,"R","R","L","SF","COL","S",,,0,0,2026,"-0.02","0.26",0.4578901419753053,1.414544282481593,,,,0,6,"Top",,,,,,,-3.7514741607299076,-124.56823532272483,-5.269924463886871,0.5174420506548362,22.959189092804298,-28.671073449297822,3.284949147,1.657824803,,,,"86.6",2380,"6.7",823201,701852,805811,650333,669477,642715,671218,687551,808982,"53.77",,,,,,,,46,1,"Slider",4,2,2,4,2,4,2,4,"Standard","Standard",157,"0.005","-0.043","73.2","8.4",,,"0.043",,2,-2,0.779,0.22099999999999997,25,24,26,24,3,2,22,1,,1,"2.83","-0.02","0.02","53.1",15.677646008179735,-1.6315138706283159,33.719849785240896,42.06504850564236,32.538908913101615
"SL","2026-07-09","86.6","1.86","6.22","Whisenhunt, Carson",691720,687931,"field_out","hit_into_play",,,,,5,"Kyle Karros flies out sharply to center fielder Drew Gilbert.","R","R","L","SF","COL","X",8,"fly_ball",0,0,2026,"0.04","0.5",0.12889009264745432,2.7399451166403694,,,,2,5,"Top",73.96,57.69,,,,,-4.200801392256779,-126.05936314147829,-2.87980072460736,1.3863415974636186,28.3748979984528,-26.52137665261296,3.431512467,1.731791339,371,"101.5",39,"86.8",2374,"6.7",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.83",0.163,0.303,"0",1,0,0,5,37,1,"Slider",2,2,2,2,2,2,2,2,"Strategic","Standard",172,"0.015","-0.259","73.8","7.5",,0.6,"0.259","101.5",0,0,0.552,0.44799999999999995,25,23,26,24,3,2,22,1,,1,"2.57","0.04","-0.04","55.3",15.816238855605384,-15.221177554431275,30.324110877305923,35.93558753082544,34.198803435888685
"FF","2026-07-09","92.2","1.54","6.46","Whisenhunt, Carson",664983,687931,"field_out","hit_into_play",,,,,12,"Jake McCarthy bunt grounds out to first baseman Bryce Eldridge.","R","L","L","SF","COL","X",3,"ground_ball",0,0,2026,"1.01","1.28",1.1143963296755568,2.821770146899034,,,,1,5,"Top",146.33,172.19,,,,,-3.325015747479503,-134.22887824322564,-6.1156090353059405,12.962459881734192,28.053953127142183,-15.538560992359638,3.228781168,1.629478347,67,"45.4",10,"93.1",2232,"6.7",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.78",0.225,0.21,"0",1,0,0,1,36,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",139,"0.022","0.065","22.9","3.1",,0.247,"-0.065","88.0",0,0,0.53,0.47,25,28,26,29,3,2,22,1,,1,"1.39","1.01","1.01","56.3",-1.2856312140388664,-14.272486127937256,13.406664499989272,21.340818007732697,57.91744698179377
"FF","2026-07-09","91.4","1.69","6.3","Whisenhunt, Carson",690924,687931,"field_out","hit_into_play",,,,,12,"Braxton Fulford grounds out, shortstop Willy Adames to first baseman Bryce Eldridge.","R","R","L","SF","COL","X",6,"ground_ball",1,2,2026,"0.93","1.37",0.9785765770679083,2.5609287544494608,,,,0,5,"Top",109.24,157.76,,,,,-3.8446705363914013,-133.06169246463847,-6.45069317443067,11.852628534746854,25.92440493615752,-14.709813038337533,3.130487205,1.579872047,43,"80.6",1,"92.7",2257,"6.8",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.66",0.209,0.207,"0",1,0,0,2,35,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shade","Standard",140,"0.021","-0.188","73.6","6.9",,0.249,"0.188","88.0",0,0,0.509,0.491,25,27,26,28,2,1,22,1,,11,"1.34","0.93","-0.93","51.4",12.471325816717727,-0.7466290814707666,25.61678557744711,45.195008532417475,34.939415785447224
"SL","2026-07-09","85.9","1.85","6.17","Whisenhunt, Carson",690924,687931,,"swinging_strike",,,,,13,,"R","R","L","SF","COL","S",,,1,1,2026,"-0.07","0.22",-0.07264640982346057,0.36168508019447776,,,,0,5,"Top",,,,,,,-4.3904783202509545,-125.07724473285676,-7.86598601896063,-0.006786942625954645,19.641471199436083,-28.70661112393742,3.130487205,1.579872047,,,,"87.4",2433,"6.7",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.77",,,,,,,,35,3,"Slider",2,2,2,2,2,2,2,2,"Infield shade","Standard",148,"0.008","-0.062","65.4","8.0","7.800894888",,"0.062",,0,0,0.501,0.499,25,27,26,28,2,1,22,1,,11,"2.81","-0.07","0.07","50.6",23.458604875612217,-24.564636796840585,39.33540525749121,34.295417551445915,48.430237266047634
"SL","2026-07-09","86.3","1.96","6.2","Whisenhunt, Carson",690924,687931,,"foul",,,,,8,,"R","R","L","SF","COL","S",,,1,0,2026,"0.01","0.27",0.13478986943216018,2.0039194246996943,,,,0,5,"Top",,,,,,,-4.357864363649601,-125.76705218273314,-4.210206194447056,0.8933347285955932,21.66514409042512,-28.754248390558153,3.130487205,1.579872047,4,"66.6",-28,"87.6",2361,"6.7",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.79",,,,,,,,35,2,"Slider",2,2,2,2,2,2,2,2,"Infield shade","Standard",171,"0.006","-0.058","72.7","7.7",,,"0.058","88.0",0,0,0.495,0.505,25,27,26,28,2,1,22,1,,11,"2.75","0.01","-0.01","57.5",23.492383064645583,-19.87695023175552,30.12593917590819,36.8069016246675,44.876257114221744
"CH","2026-07-09","81","1.93","6.1","Whisenhunt, Carson",690924,687931,,"ball",,,,,4,,"R","R","L","SF","COL","B",,,0,0,2026,"1.38","0.67",-0.800124640816442,2.257675689160784,,,,0,5,"Top",,,,,,,-8.76849608257201,-117.7664910590435,-3.075208772901243,14.417440467559118,20.638810460576355,-25.53627040789149,3.130487205,1.579872047,,,,"82",1899,"6.8",823201,701852,805811,650333,669477,642715,682674,687551,671218,"53.7",,,,,,,,35,1,"Changeup",2,2,2,2,2,2,2,2,"Infield shade","Standard",112,"-0.005","0.044",,,,,"-0.044",,0,0,0.5,0.5,25,27,26,28,2,1,22,1,,11,"2.79","1.38","-1.38","45.7",,,,,
