"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FS","2026-07-25","89.4","-1.42","6.11","Grissom, Vaughn",687093,676775,,"ball",,,,,14,,"R","R","R","SF","LAA","B",,,1,0,2026,"-1.03","0.01",0.1361043150307779,1.2801047559880248,642350,681351,666139,2,9,"Top",,,,,,,6.003340960440684,-130.0711378170011,-5.713938157084137,-12.952371834165502,25.37542314633395,-31.087455870525392,3.301624016,1.666240158,,,,"89.8",1572,"6.4",823197,691740,669477,683679,683766,642715,671218,687551,687529,"54.12",,,,,,,,78,2,"Split-Finger",9,1,1,9,1,9,1,9,"Standard","Standard",238,"0","0.066",,,,,"-0.066",,8,-8,0.999,0.0010000000000000009,28,25,28,25,1,4,,,,,"2.82","1.03","1.03",,,,,,
"FF","2026-07-25","95.9","-1.18","6.16","Grissom, Vaughn",687093,676775,,"ball",,,,,12,,"R","R","R","SF","LAA","B",,,0,0,2026,"-0.43","1.03",1.7781998567743336,2.582238919281335,642350,681351,666139,2,9,"Top",,,,,,,8.70771615630374,-139.47764634604945,-6.085441594281193,-7.366950256193911,27.89847733042719,-17.493249002463862,3.301624016,1.666240158,,,,"96.4",2314,"6.3",823197,691740,669477,683679,683766,642715,671218,687551,687529,"54.15",,,,,,,,78,1,"4-Seam Fastball",9,1,1,9,1,9,1,9,"Standard","Standard",213,"0","0.021",,,,,"-0.021",,8,-8,0.999,0.0010000000000000009,28,25,28,25,1,4,,,,,"1.43","0.43","0.43",,,,,,
"ST","2026-07-25","83.5","-2.73","5.65","Grissom, Vaughn",687093,663941,,"ball",,,,,11,,"R","R","R","SF","LAA","B",,,0,2,2026,"0.87","0.04",-0.8379012570766202,3.274707245441598,681351,,,2,7,"Top",,,,,,,2.553598553532141,-121.6550645065799,0.9909287663740372,8.269599323578452,21.76005223006729,-32.13381147339516,3.301624016,1.666240158,,,,"83.9",2809,"6.3",823197,691740,646240,650333,669477,642715,671218,687551,808982,"54.22",,,,,,,,60,3,"Sweeper",9,1,1,9,1,9,1,9,"Strategic","Standard",66,"0","0.027",,,,,"-0.027",,8,-8,0.997,0.0030000000000000027,30,25,30,25,1,3,,,,,"3.2","-0.87","-0.87",,,,,,
"FF","2026-07-25","95.2","-2.16","6.09","Grissom, Vaughn",687093,663941,,"foul",,,,,5,,"R","R","R","SF","LAA","S",,,0,1,2026,"-0.53","1.32",-0.048793052875098386,2.725836693478827,681351,,,2,7,"Top",,,,,,,6.730317900721578,-138.53849302451283,-6.0814632202014804,-8.223969898917698,28.14945129082187,-13.944057404069317,3.301624016,1.666240158,207,"75.4",59,"96.4",2201,"6.8",823197,691740,646240,650333,669477,642715,671218,687551,808982,"53.75",,,,,,,,60,2,"4-Seam Fastball",9,1,1,9,1,9,1,9,"Standard","Standard",208,"0","-0.053","70.3","7.2",,,"0.053","88.0",8,-8,0.997,0.0030000000000000027,30,25,30,25,1,3,,,,,"1.17","0.53","0.53",,9.965240704292887,-3.3249273743662733,32.267991542948515,33.29357384633323,32.45494864686637
"FF","2026-07-25","96","-2.3","6.04","Grissom, Vaughn",687093,663941,,"called_strike",,,,,2,,"R","R","R","SF","LAA","S",,,0,0,2026,"-0.68","1.2",-0.12497361600187307,3.381148550251096,681351,,,2,7,"Top",,,,,,,7.314013142441919,-139.88685501435046,-4.222244780222768,-10.327737078564585,22.729862491257315,-15.510161018177484,3.301624016,1.666240158,,,,"98",2147,"6.7",823197,691740,646240,650333,669477,642715,671218,687551,808982,"53.78",,,,,,,,60,1,"4-Seam Fastball",9,1,1,9,1,9,1,9,"Standard","Standard",208,"0","-0.036",,,,,"0.036",,8,-8,0.997,0.0030000000000000027,30,25,30,25,1,3,,,,,"1.21","0.68","0.68",,,,,,
"FF","2026-07-25","92.3","2.69","6.24","Grissom, Vaughn",687093,592662,"strikeout","swinging_strike",,,,,12,"Vaughn Grissom strikes out swinging.","R","R","L","SF","LAA","S",2,,0,2,2026,"0.71","1.51",0.41917671878833285,3.7513981250431008,,,545361,1,1,"Top",,,,,,,-7.24484260919669,-134.22748255314548,-3.6018599162560654,10.208545625809043,30.81174810719233,-13.416080585447416,3.301624016,1.666240158,,,,"91.8",2320,"6.1",823197,691740,646240,650333,669477,642715,671218,687551,808982,"54.37",,0,"0",1,0,0,,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0.017","-0.163","63.8","5.7","0.29604918",,"0.163",,0,0,0.509,0.491,34,25,35,25,1,0,,,,,"1.19","0.71","-0.71",,-4.173252849883987,27.085315912583344,23.015548317231982,39.85816319621034,13.814911108100283
"FF","2026-07-25","93.7","2.43","6.19","Grissom, Vaughn",687093,592662,,"swinging_strike",,,,,2,,"R","R","L","SF","LAA","S",,,0,1,2026,"1.01","1.44",0.06277405963980942,3.2562881412988274,,,545361,1,1,"Top",,,,,,,-8.301506227792222,-136.2324870915135,-4.877527752150696,14.451228579172149,29.605500303077267,-13.320054286212276,3.301624016,1.666240158,,,,"93.6",2383,"6.2",823197,691740,646240,650333,669477,642715,671218,687551,808982,"54.27",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0.007","-0.054","71.9","6.2","1.38072306",,"0.054",,0,0,0.502,0.498,34,25,35,25,1,0,,,,,"1.16","1.01","-1.01",,2.5574747746792506,11.605314151807246,30.09667278130895,35.28692064707664,25.295807094708255
"SI","2026-07-25","92.7","2.63","6.16","Grissom, Vaughn",687093,592662,,"foul",,,,,14,,"R","R","L","SF","LAA","S",,,0,0,2026,"1.18","1.19",0.8919026307518767,2.0556139833274587,,,545361,1,1,"Top",,,,,,,-6.97745887094117,-134.7913515710782,-7.111955740807486,15.814935942279938,27.461504536220918,-16.26578129425419,3.301624016,1.666240158,221,"73.3",49,"92.7",2119,"6.2",823197,691740,646240,650333,669477,642715,671218,687551,808982,"54.32",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.004","-0.041","74.5","7.5",,,"0.041","88.0",0,0,0.498,0.502,34,25,35,25,1,0,,,,,"1.45","1.18","-1.18",,16.19711693182983,16.151946327627954,34.97611275359176,45.23170933841727,24.20951576178448
"SI","2026-07-24","91.7","-1.44","5.07","Grissom, Vaughn",687093,657277,"field_out","hit_into_play",,,,,6,"Vaughn Grissom flies out to right fielder Jung Hoo Lee.","R","R","R","SF","LAA","X",9,"fly_ball",0,0,2026,"-1.07","-0.04",0.6670193384753376,2.256702923327701,,,,0,6,"Top",204.45,113.92,,,,,7.639056592609704,-133.3826784009798,-1.0058838603238538,-14.317810146418495,26.721109361626254,-32.60310048523689,3.301624016,1.666240158,285,"88",35,"92.4",1876,"6.6",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.9",0.026,0.035,"0",1,0,0,3,45,1,"Sinker",5,4,4,5,4,5,4,5,"Standard","Standard",236,"0.036","-0.264","75.3","7.0",,0.056,"0.264","88.0",1,-1,0.66,0.33999999999999997,29,25,30,25,3,2,6,2,,,"2.73","1.07","1.07","22.1",4.840305692288944,9.83031536177622,32.19960605033992,44.39707106532734,28.84828229998437
"FF","2026-07-24","92.3","-1.42","5.09","Grissom, Vaughn",687093,657277,"strikeout","swinging_strike",,,,,12,"Vaughn Grissom strikes out swinging.","R","R","R","SF","LAA","S",2,,1,2,2026,"-1.07","1.05",0.7906660741767972,3.515794315781288,,,,1,4,"Top",,,,,,,8.027388381197408,-134.33093782645543,-0.4113898677021435,-14.619352083904106,26.009624838956636,-19.488803861204435,3.301624016,1.666240158,,,,"94",2165,"7",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.46",,0,"0",1,0,0,,29,5,"4-Seam Fastball",5,1,1,5,1,5,1,5,"Strategic","Standard",240,"0.008","-0.183","63.5","5.5","0.4043334",,"0.183",,4,-4,0.898,0.10199999999999998,29,25,30,25,2,1,6,2,,,"1.6","1.07","1.07","27.8",-5.699693020219211,44.88405533435099,22.431586510571833,44.848755244921406,6.416265180111614
