"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2026-07-25","85.2","2.72","6.29","Adell, Jo",666176,592662,,"ball",,,,,13,,"R","R","L","SF","LAA","B",,,0,0,2026,"0.83","1.03",-0.04826072686510552,0.2874485189482876,,,,1,2,"Top",,,,,,,-8.058392835590015,-123.67080272023455,-9.589323065279133,10.04023091483292,21.952768440333376,-19.96217038652714,3.305134514,1.668011811,,,,"85.1",1740,"6.1",823197,691740,646240,650333,669477,642715,671218,687551,808982,"54.41",,,,,,,,10,1,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",155,"-0.003","0.043",,,,,"-0.043",,0,0,0.523,0.477,34,27,35,27,1,0,,,,,"2.1","0.83","-0.83",,,,,,
"SI","2026-07-24","91.7","-1.55","4.88","Adell, Jo",666176,657277,"field_out","hit_into_play",,,,,13,"Jo Adell flies out to right fielder Jung Hoo Lee.","R","R","R","SF","LAA","X",9,"fly_ball",1,2,2026,"-1.19","-0.06",-0.28885490247560686,1.32736438523574,,,,2,6,"Top",205.71,100.35,,,,,5.857818799086669,-133.62940887165234,-2.919291192443558,-15.4784158020528,23.920605788156436,-32.50501415795018,3.305134514,1.668011811,314,"97.2",27,"93.9",1808,"7.1",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.39",0.323,0.494,"0",1,0,0,5,47,4,"Sinker",5,4,4,5,4,5,4,5,"Infield shade","Standard",244,"0.012","-0.177","78.1","7.9",,0.871,"0.177","97.2",1,-1,0.728,0.272,29,27,30,27,3,2,6,2,,,"2.72","1.19","1.19","20.5",0.7080449525317871,2.0868503186290135,54.40920132238068,30.9727884770952,20.087932037118573
"SI","2026-07-24","90.8","-1.58","4.9","Adell, Jo",666176,657277,,"ball",,,,,13,,"R","R","R","SF","LAA","B",,,0,2,2026,"-1.16","-0.14",-1.3650619409179088,1.9569314990625832,,,,2,6,"Top",,,,,,,3.105203596539137,-132.38272174106748,-1.0190677123402478,-14.36237842343379,25.78451151604157,-33.83433460766271,3.305134514,1.668011811,,,,"92.7",1842,"7.1",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.4",,,,,,,,47,3,"Sinker",5,4,4,5,4,5,4,5,"Infield shade","Standard",243,"-0.002","0.025",,,,,"-0.025",,1,-1,0.73,0.27,29,27,30,27,3,2,6,2,,,"2.88","1.16","1.16","23.3",,,,,
"CH","2026-07-24","85.9","-1.69","4.68","Adell, Jo",666176,657277,,"foul",,,,,13,,"R","R","R","SF","LAA","S",,,0,1,2026,"-0.93","-0.69",-0.19760766556299225,1.4083597040908313,,,,2,6,"Top",,,,,,,5.502216565275358,-124.98102659450504,0.13376236338734282,-10.843497621269004,24.47755256925678,-39.64632921956722,3.305134514,1.668011811,,,,"87.4",1453,"7.2",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.3",,,,,,,,47,2,"Changeup",5,4,4,5,4,5,4,5,"Infield shade","Standard",282,"0.004","-0.063","77.4","8.3",,,"0.063",,1,-1,0.726,0.274,29,27,30,27,3,2,6,2,,,"3.77","0.93","0.93","14.1",18.955774871338786,-9.75349957931814,42.37207461982239,31.479763985572784,27.734627294729684
"CH","2026-07-24","84.3","-1.61","4.69","Adell, Jo",666176,657277,,"swinging_strike",,,,,14,,"R","R","R","SF","LAA","S",,,0,0,2026,"-0.86","-0.5",1.4548189521110377,1.2035405673749913,,,,2,6,"Top",,,,,,,8.884988294832333,-122.53827841273892,-0.5279797542408171,-10.320564791591991,22.273248270334335,-37.34665192672968,3.305134514,1.668011811,,,,"85.8",1485,"7.1",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.4",,,,,,,,47,1,"Changeup",5,4,4,5,4,5,4,5,"Infield shade","Standard",278,"0.003","-0.044","75.3","8.9","8.466649116",,"0.044",,1,-1,0.723,0.277,29,27,30,27,3,2,6,2,,,"3.69","0.86","0.86","15.3",23.07075390374672,-19.941401716281995,36.76423215622059,50.94305951193071,38.66858459208752
"CH","2026-07-24","85.4","-1.74","4.6","Adell, Jo",666176,657277,"single","hit_into_play",,,,,9,"Jo Adell singles on a line drive to center fielder Drew Gilbert.","R","R","R","SF","LAA","X",8,"line_drive",3,2,2026,"-0.74","-0.44",0.677549999668386,1.8666899131985688,,,,0,5,"Top",98.68,82.98,,,,,7.263141108966915,-124.38825073673995,0.8483024875333323,-9.002052097366184,20.30512271640035,-37.13445553545534,3.305134514,1.668011811,260,"88.3",16,"87.4",1419,"7.1",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.39",0.977,0.905,"0.9",1,1,0,4,34,7,"Changeup",5,1,1,5,1,5,1,5,"Infield shade","Standard",278,"-0.026","0.371","78.6","8.3",,1.093,"-0.371","88.3",4,-4,0.891,0.10899999999999999,29,27,30,27,2,1,6,2,,,"3.51","0.74","0.74","14.7",24.32256595004943,5.599262573828047,33.85175143833845,41.42371885783464,27.245138473499452
"CH","2026-07-24","85.2","-1.66","4.65","Adell, Jo",666176,657277,,"foul",,,,,14,,"R","R","R","SF","LAA","S",,,3,2,2026,"-0.71","-0.48",0.23245301951901476,1.4872921067908007,,,,0,5,"Top",,,,,,,5.944137840736845,-124.05637818735393,0.003507640661843725,-8.478120645394611,22.427521011953754,-37.35864721176734,3.305134514,1.668011811,5,"72.2",-18,"87",1501,"7.2",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.35",,,,,,,,34,6,"Changeup",5,1,1,5,1,5,1,5,"Infield shade","Standard",280,"0","0","80.8","8.3",,,"0","88.0",4,-4,0.891,0.10899999999999999,29,27,30,27,2,1,6,2,,,"3.59","0.71","0.71","13.6",22.843564453482113,-12.545692382791403,39.3733849149159,36.490881413674046,29.93015894567064
"SI","2026-07-24","92.5","-1.53","4.98","Adell, Jo",666176,657277,,"ball",,,,,12,,"R","R","R","SF","LAA","B",,,2,2,2026,"-1.54","-0.14",1.6329809160785178,2.764097489971263,,,,0,5,"Top",,,,,,,11.477968692288322,-134.2099860840131,0.6824885877814582,-21.122001609283178,28.727289783078703,-34.23678311489658,3.305134514,1.668011811,,,,"93.3",1981,"6.9",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.61",,,,,,,,34,5,"Sinker",5,1,1,5,1,5,1,5,"Infield shade","Standard",235,"-0.008","0.115",,,,,"-0.115",,4,-4,0.899,0.10099999999999998,29,27,30,27,2,1,6,2,,,"2.82","1.54","1.54","21.7",,,,,
"FF","2026-07-24","92.6","-1.38","5.1","Adell, Jo",666176,657277,,"ball",,,,,12,,"R","R","R","SF","LAA","B",,,1,2,2026,"-0.73","0.78",0.48130642365300014,3.917210337480797,,,,0,5,"Top",,,,,,,6.356838831743392,-134.86545199109415,1.139082135197238,-10.19777064567101,25.451393649082366,-22.999969445834857,3.305134514,1.668011811,,,,"93.7",2024,"6.6",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.93",,,,,,,,34,4,"4-Seam Fastball",5,1,1,5,1,5,1,5,"Infield shade","Standard",243,"-0.002","0.046",,,,,"-0.046",,4,-4,0.901,0.09899999999999998,29,27,30,27,2,1,6,2,,,"1.85","0.73","0.73","25.6",,,,,
"CH","2026-07-24","83.5","-1.61","4.67","Adell, Jo",666176,657277,,"swinging_strike",,,,,4,,"R","R","R","SF","LAA","S",,,1,1,2026,"-0.5","-0.48",-0.5641789910576229,2.249710881771412,,,,0,5,"Top",,,,,,,3.4377130269560676,-121.6596598159726,1.9545036046884054,-5.611699844712452,20.767374621287665,-37.55915739270519,3.305134514,1.668011811,,,,"85.2",1459,"7",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.46",,,,,,,,34,3,"Changeup",5,1,1,5,1,5,1,5,"Infield shade","Standard",282,"0.004","-0.062","83.5","8.1","0.694591152",,"0.062",,4,-4,0.897,0.10299999999999998,29,27,30,27,2,1,6,2,,,"3.71","0.5","0.5","17.2",24.449194952455784,-21.49637725976954,36.88154469293991,27.499635059017184,33.71071976789058
"SI","2026-07-24","92.6","-1.52","5.05","Adell, Jo",666176,657277,,"ball",,,,,14,,"R","R","R","SF","LAA","B",,,0,1,2026,"-1.08","0.12",1.381752331591646,1.066510456976602,,,,0,5,"Top",,,,,,,9.76683623254487,-134.60488479923472,-4.465794506783833,-15.194716466916145,26.62999877736199,-30.019335124945194,3.305134514,1.668011811,,,,"93.5",1933,"6.7",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.81",,,,,,,,34,2,"Sinker",5,1,1,5,1,5,1,5,"Infield shade","Standard",238,"-0.002","0.029",,,,,"-0.029",,4,-4,0.899,0.10099999999999998,29,27,30,27,2,1,6,2,,,"2.53","1.08","1.08","22.9",,,,,
"CH","2026-07-24","84.8","-1.68","4.81","Adell, Jo",666176,657277,,"called_strike",,,,,9,,"R","R","R","SF","LAA","S",,,0,0,2026,"-0.7","-0.28",0.6502352766845078,1.6677838472128705,,,,0,5,"Top",,,,,,,6.875809171408592,-123.47268395872236,-0.3643759567700142,-8.341032631770432,19.300086942199577,-35.15783883298174,3.305134514,1.668011811,,,,"86.5",1461,"6.9",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.63",,,,,,,,34,1,"Changeup",5,1,1,5,1,5,1,5,"Infield shade","Standard",269,"0.003","-0.043",,,,,"0.043",,4,-4,0.896,0.10399999999999998,29,27,30,27,2,1,6,2,,,"3.39","0.7","0.7","19.0",,,,,
"SI","2026-07-24","93.3","-1.55","4.9","Adell, Jo",666176,657277,"field_out","hit_into_play",,,,,9,"Jo Adell grounds out, third baseman Casey Schmitt to first baseman Rafael Devers.","R","R","R","SF","LAA","X",5,"ground_ball",0,1,2026,"-1.3","-0.04",0.6537435451873141,1.6110319910060014,,,,1,2,"Top",103.59,169.06,,,,,8.61853337986341,-135.6113132943579,-2.3728246531556123,-17.931777115259347,31.146648048319573,-32.33267128210799,3.305134514,1.668011811,2,"79.3",-35,"94.2",1861,"7",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.48",0.058,0.052,"0",1,0,0,2,12,2,"Sinker",2,1,1,2,1,2,1,2,"Infield shade","Standard",248,"0.015","-0.222","75.0","7.9",,0.061,"0.222","88.0",1,-1,0.63,0.37,29,27,30,27,1,0,6,2,,,"2.68","1.3","1.3","21.0",10.045581705420426,9.37872043464771,33.98259301604856,42.7047931051696,21.449547463830843
"CH","2026-07-24","85.8","-1.74","4.7","Adell, Jo",666176,657277,,"called_strike",,,,,9,,"R","R","R","SF","LAA","S",,,0,0,2026,"-1.11","-0.32",0.5167375741596565,1.6477820602958206,,,,1,2,"Top",,,,,,,7.645426389236645,-124.81846703771258,-0.18732687571751583,-13.040789641844299,21.15705174264247,-35.66660233201566,3.305134514,1.668011811,,,,"87.3",1573,"6.9",823196,691740,646240,650333,669477,642715,671218,687551,808982,"53.57",,,,,,,,12,1,"Changeup",2,1,1,2,1,2,1,2,"Infield shade","Standard",277,"0.003","-0.042",,,,,"0.042",,1,-1,0.627,0.373,29,27,30,27,1,0,6,2,,,"3.37","1.11","1.11","11.8",,,,,
"SI","2026-07-24","96.2","-1.66","5.48","Adell, Jo",666176,671345,"field_out","hit_into_play",,,,,8,"Jo Adell grounds out, second baseman Luis Arraez to first baseman Rafael Devers.","R","R","R","SF","LAA","X",4,"ground_ball",2,2,2026,"-1.43","0.16",-0.152247238061054,2.151063774738595,,,,2,8,"Top",127.99,143.07,,,,,7.332490762600256,-139.9825960613358,-3.461475268226992,-20.49320664668106,29.31162777170222,-29.515688135775065,3.305134514,1.668011811,25,"98.9",-3,"97.4",2138,"6.8",823196,691740,646240,650333,669477,642715,671218,687529,808982,"53.68",0.391,0.359,"0",1,0,0,2,63,5,"Sinker",6,6,6,6,6,6,6,6,"Infield shade","Standard",236,"0.022","-0.221","73.3","6.9",,0.441,"0.221","98.9",0,0,0.586,0.41400000000000003,30,27,31,27,1,3,4,2,,,"2.29","1.43","1.43","26.0",-6.895553918647259,14.512677708408612,44.35243904337852,32.75006019141472,14.48875524518867
"FF","2026-07-24","95.7","-1.63","5.63","Adell, Jo",666176,671345,,"ball",,,,,12,,"R","R","R","SF","LAA","B",,,1,2,2026,"-0.88","0.96",0.2695483808826966,4.373018974285188,,,,2,8,"Top",,,,,,,7.0106189220046256,-139.29206670309426,0.2035492692077785,-12.959503129760678,29.355772110282814,-19.89155623792091,3.305134514,1.668011811,,,,"96.6",2092,"6.7",823196,691740,646240,650333,669477,642715,671218,687529,808982,"53.83",,,,,,,,63,4,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Infield shade","Standard",232,"-0.004","0.044",,,,,"-0.044",,0,0,0.59,0.41000000000000003,30,27,31,27,1,3,4,2,,,"1.52","0.88","0.88","26.4",,,,,
"SL","2026-07-24","85.4","-1.63","5.68","Adell, Jo",666176,671345,,"foul",,,,,12,,"R","R","R","SF","LAA","S",,,1,1,2026,"0.29","0.18",0.9463249130529223,2.6361458491615624,,,,2,8,"Top",,,,,,,5.450274415995226,-124.33456087022537,-1.0836052445007567,2.031415113210525,22.890097768505964,-30.323689460899015,3.305134514,1.668011811,2,"61.7",-52,"86.5",2223,"6.8",823196,691740,646240,650333,669477,642715,671218,687529,808982,"53.71",,,,,,,,63,3,"Slider",6,6,6,6,6,6,6,6,"Infield shade","Standard",74,"0.007","-0.069","71.2","8.4",,,"0.069","88.0",0,0,0.583,0.41700000000000004,30,27,31,27,1,3,4,2,,,"2.92","-0.29","-0.29","32.1",27.777320850935194,-16.0260537923038,24.089528079696247,46.595669569781144,34.051979217371006
"SL","2026-07-24","84.7","-1.47","5.75","Adell, Jo",666176,671345,,"called_strike",,,,,5,,"R","R","R","SF","LAA","S",,,1,0,2026,"0.39","-0.02",0.20196151224097109,2.6661012612007298,,,,2,8,"Top",,,,,,,3.0862086118216565,-123.44912478712102,-0.6744787920897112,3.504539765610435,22.308215584763083,-32.48291936229947,3.305134514,1.668011811,,,,"85.8",2236,"6.7",823196,691740,646240,650333,669477,642715,671218,687529,808982,"53.82",,,,,,,,63,2,"Slider",6,6,6,6,6,6,6,6,"Infield shade","Standard",74,"0.004","-0.054",,,,,"0.054",,0,0,0.579,0.42100000000000004,30,27,31,27,1,3,4,2,,,"3.17","-0.39","-0.39","33.4",,,,,
"SL","2026-07-24","86","-1.64","5.64","Adell, Jo",666176,671345,,"ball",,,,,12,,"R","R","R","SF","LAA","B",,,0,0,2026,"0.37","0.09",1.0565311610494301,3.056886157744122,,,,2,8,"Top",,,,,,,5.588553646653786,-125.29395971398793,0.04813296500300557,2.9870540030231187,22.359739592253845,-31.450608049569137,3.305134514,1.668011811,,,,"87.3",2172,"6.8",823196,691740,646240,650333,669477,642715,671218,687529,808982,"53.73",,,,,,,,63,1,"Slider",6,6,6,6,6,6,6,6,"Infield shade","Standard",93,"-0.003","0.041",,,,,"-0.041",,0,0,0.582,0.41800000000000004,30,27,31,27,1,3,4,2,,,"2.96","-0.37","-0.37","28.2",,,,,
"ST","2026-07-22","81.6","-2.33","5.6","Adell, Jo",666176,690928,"field_out","hit_into_play",,,,,9,"Jo Adell flies out to left fielder Nelson Velázquez.","R","R","R","LAA","STL","X",7,"fly_ball",2,2,2026,"1.4","0.21",0.6718557102884668,1.9944661080137154,,,,1,6,"Bot",81.94,94.99,,,,,3.9027900362897125,-118.66021905151545,-1.620373877396685,12.2462622306296,26.1307161472802,-30.06949889058819,3.305134514,1.668011811,280,"87.2",46,"80.9",2792,"6.2",824004,699625,676475,802139,691458,691026,676369,665877,691023,"54.29",0.003,0.003,"0",1,0,0,3,44,6,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",65,"-0.025","-0.238","85.3","8.2",,0.003,"0.238","88.0",-1,-1,0.352,0.352,26,27,27,27,3,2,15,1,,2,"3.26","-1.4","-1.4","35.0",24.39476310668891,-20.123821463385656,36.825267876396374,39.16271883665064,36.51579229852663
"SI","2026-07-22","95","-1.94","5.85","Adell, Jo",666176,690928,,"ball",,,,,14,,"R","R","R","LAA","STL","B",,,1,2,2026,"-1","0.97",1.008185470808845,2.263799120942558,,,,1,6,"Bot",,,,,,,9.87716980288131,-137.99007210761553,-5.696841878992823,-14.984592945273823,31.350478178666844,-18.625358941301585,3.305134514,1.668011811,,,,"94.7",2395,"6.3",824004,699625,676475,802139,691458,691026,676369,665877,691023,"54.23",,,,,,,,44,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",200,"0.005","0.055",,,,,"-0.055",,-1,-1,0.347,0.347,26,27,27,27,3,2,15,1,,2,"1.57","1","1","39.2",,,,,
