"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2026-07-18","95.3","-2.48","5.57","Rodriguez, Grayson",693307,680570,,"ball",,,,,12,,"R","R","R","LAA","DET","B",,,2,0,2026,"-0.96","1.4",1.0839044262269792,2.580882642876923,,,,2,4,"Top",,,,,,,11.633093780202666,-138.20241989767496,-5.242313419810804,-14.99867089748312,32.12597292422401,-13.220792285011983,3.271784777,1.651181102,,,,"96.6",2465,"7.3",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.2",,,,,,,,31,3,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",144,"0","0.099",,,,,"-0.099",,-6,6,0.055,0.945,26,27,27,28,3,2,8,1,,1,"1.14","0.96","0.96","38.3",,,,,
"CU","2026-07-18","81","-2.45","5.64","Rodriguez, Grayson",693307,680570,,"ball",,,,,14,,"R","R","R","LAA","DET","B",,,1,0,2026,"0.58","-0.56",1.1435750452204139,1.8883308178373177,,,,2,4,"Top",,,,,,,6.886750149355329,-117.88643163809608,-0.46101441299455104,4.167584264035399,21.625517888050567,-37.50134542502912,3.271784777,1.651181102,,,,"82.3",2725,"7.1",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.4",,,,,,,,31,2,"Curveball",0,6,6,0,6,0,6,0,"Standard","Standard",46,"-0.001","0.064",,,,,"-0.064",,-6,6,0.056,0.944,26,27,27,28,3,2,8,1,,1,"4.02","-0.58","-0.58","44.3",,,,,
"FF","2026-07-18","94.2","-2.28","5.69","Rodriguez, Grayson",693307,680570,,"ball",,,,,14,,"R","R","R","LAA","DET","B",,,0,0,2026,"-0.92","1.31",1.0725810404500955,1.3082542135815318,,,,2,4,"Top",,,,,,,10.79928972572661,-136.5081539007203,-8.464224663085858,-13.827894621668579,29.969487071364185,-13.99185876734037,3.271784777,1.651181102,,,,"95.5",2298,"7.2",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.27",,,,,,,,31,1,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",220,"0","0.041",,,,,"-0.041",,-6,6,0.056,0.944,26,27,27,28,3,2,8,1,,1,"1.28","0.92","0.92","41.5",,,,,
"FF","2026-07-18","94.5","-2.56","5.7","Rodriguez, Grayson",805808,680570,"strikeout","foul_tip",,,,,11,"Kevin McGonigle strikes out on a foul tip.","R","L","R","LAA","DET","S",2,,1,2,2026,"-0.97","1.28",-0.2931109273905409,3.706061457580525,,,,1,4,"Top",,,,,,,8.136563576503853,-137.38077260795782,-2.2439259783812493,-14.103758509681732,31.043793020561363,-15.729053537843683,3.085728346,1.557283465,,,,"95.6",2296,"7",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.49",,0,"0",1,0,0,,30,5,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Infield shade","Standard",224,"0.002","-0.183","62.1","5.6",,,"0.183",,-6,6,0.054,0.946,26,21,27,22,3,2,8,1,,1,"1.29","0.97","-0.97","38.1",7.274159790463326,25.543385694910558,22.693607460898846,39.865801730871965,20.37529203723185
"FF","2026-07-18","94.4","-2.43","5.72","Rodriguez, Grayson",805808,680570,,"foul",,,,,4,,"R","L","R","LAA","DET","S",,,1,2,2026,"-0.92","1.46",-0.34076283151570974,2.2183211889422383,,,,1,4,"Top",,,,,,,7.55874387067143,-137.1068090475799,-6.555190515012011,-13.362500935181938,31.906662912578756,-12.427222998788242,3.085728346,1.557283465,251,"83.6",46,"95.4",2256,"7.1",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.39",,,,,,,,30,4,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Infield shade","Standard",215,"0","0","72.1","6.5",,,"0","88.0",-6,6,0.054,0.946,26,21,27,22,3,2,8,1,,1,"1.11","0.92","-0.92","39.5",6.752089396314931,17.47707121842306,35.548060405985304,40.825564793805974,24.473957270308965
"CH","2026-07-18","82.2","-2.49","5.61","Rodriguez, Grayson",805808,680570,,"foul_tip",,,,,1,,"R","L","R","LAA","DET","S",,,1,1,2026,"-1.08","0.43",-0.5942664653912488,2.7269398764725707,,,,1,4,"Top",,,,,,,6.504302229698733,-119.62850508084249,-0.6523825214697129,-11.615892936206821,22.99088228009126,-28.125925903451716,3.085728346,1.557283465,,,,"83.8",1868,"7.3",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.16",,,,,,,,30,3,"Changeup",0,6,6,0,6,0,6,0,"Infield shade","Standard",247,"0.001","-0.074","45.0","5.2",,,"0.074",,-6,6,0.053,0.947,26,21,27,22,3,2,8,1,,1,"2.94","1.08","-1.08","36.6",-7.613402045110685,47.38370557656623,33.42722442488358,44.18649103036174,5.723295960993651
"FF","2026-07-18","93.9","-2.49","5.65","Rodriguez, Grayson",805808,680570,,"ball",,,,,1,,"R","L","R","LAA","DET","B",,,0,1,2026,"-1.04","1.5",-0.6004757703677426,3.084445354316784,,,,1,4,"Top",,,,,,,7.284565563918936,-136.5511323437552,-4.1208842577065115,-14.641029792385227,31.8908892801702,-12.752817479271574,3.085728346,1.557283465,,,,"95.2",2245,"7.2",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.31",,,,,,,,30,2,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Infield shade","Standard",219,"0","0.035",,,,,"-0.035",,-6,6,0.053,0.947,26,21,27,22,3,2,8,1,,1,"1.1","1.04","-1.04","39.8",,,,,
"FF","2026-07-18","93.4","-2.51","5.75","Rodriguez, Grayson",805808,680570,,"called_strike",,,,,1,,"R","L","R","LAA","DET","S",,,0,0,2026,"-0.84","1.43",-0.5339089905799916,2.9791193179917115,,,,1,4,"Top",,,,,,,6.99798642578802,-135.75546889037625,-4.4211920559496205,-12.003425440375892,31.20219692408837,-13.709706476979632,3.085728346,1.557283465,,,,"94.4",2225,"7.1",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.43",,,,,,,,30,1,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Infield shade","Standard",217,"0","-0.042",,,,,"0.042",,-6,6,0.053,0.947,26,21,27,22,3,2,8,1,,1,"1.2","0.84","-0.84","38.4",,,,,
"FF","2026-07-18","92.3","-2.53","5.63","Rodriguez, Grayson",681546,680570,"field_out","hit_into_play",,,,,4,"James Outman grounds out to first baseman Nolan Schanuel.","R","L","R","LAA","DET","X",3,"ground_ball",0,0,2026,"-0.95","1.15",-0.3473317920057971,2.4650538069954253,,,,0,4,"Top",157.61,165.05,,,,,7.7277484172753415,-134.16745577081196,-4.598758657568975,-13.207197653836225,30.059809854623513,-17.478355541382406,3.292847769,1.661811024,5,"65.6",-28,"93.6",2211,"7.2",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.29",0.049,0.044,"0",1,0,0,2,29,1,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",221,"0.004","-0.264","75.3","8.0",,0.052,"0.264","88.0",-6,6,0.049,0.951,26,29,27,29,2,1,8,6,,1,"1.54","0.95","-0.95","37.1",17.307080936837384,-10.016461114563054,34.92886516985286,40.49646367887064,38.20890006760032
"CH","2026-07-18","81.2","-2.58","5.65","Rodriguez, Grayson",681546,680570,"truncated_pa","ball",,,,,11,,"R","L","R","LAA","DET","B",2,,0,0,2026,"-0.99","0.25",-1.53061705423127,3.0755917474556913,,,656716,2,3,"Top",,,,,,,4.342997179290066,-118.30283876508227,0.5310495042750785,-10.13259869107357,21.1107205612733,-30.120367151685393,3.292847769,1.661811024,,,,"82.9",1868,"7.2",824008,681351,694384,687093,694203,687263,642350,545361,666176,"53.27",,,"0",0,0,0,,25,1,"Changeup",0,6,6,0,6,0,6,0,"Standard","Standard",253,"0.005","-0.279",,,,,"0.279",,-6,6,0.067,0.933,26,29,27,29,2,1,8,6,,1,"3.18","0.99","-0.99","35.5",,,,,
