"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2026-07-25","96.2","-2.19","6.08","O'Hoppe, Logan",681351,663941,,"called_strike",,,,,3,,"R","R","R","SF","LAA","S",,,0,0,2026,"-0.9","1.49",0.8256567966166163,2.7928750542371077,,,642350,0,7,"Top",,,,,,,10.052695874550096,-139.71756386508133,-6.442292008715128,-13.93811970162166,29.232643969406883,-11.27671581434017,3.29109252,1.660925197,,,,"97.3",2221,"6.8",823197,691740,646240,650333,669477,642715,671218,687551,808982,"53.66",,,,,,,,57,1,"4-Seam Fastball",9,0,0,9,0,9,0,9,"Infield shade","Standard",201,"0","-0.043",,,,,"0.043",,9,-9,0.996,0.0040000000000000036,30,26,30,26,1,2,,,,,"0.96","0.9","0.9",,,,,,
"FS","2026-07-25","88.1","-1.34","6.27","O'Hoppe, Logan",681351,676775,,"swinging_strike",,,,,7,,"R","R","R","SF","LAA","S",,,0,1,2026,"-1.02","0.28",-0.7028677109896433,1.9029678226788267,,,642350,1,9,"Top",,,,,,,3.6666007671503866,-128.26319008677518,-4.910909990839389,-12.050290143186318,23.52132520649075,-28.360191915996857,3.29109252,1.660925197,,,,"88.2",1653,"6.1",823197,691740,669477,683679,683766,642715,671218,687551,687529,"54.42",,,,,,,,75,2,"Split-Finger",9,1,1,9,1,9,1,9,"Standard","Standard",241,"0","-0.054","74.0","7.8","0.988250292",,"0.054",,8,-8,0.999,0.0010000000000000009,28,26,28,26,1,3,,,,,"2.63","1.02","1.02",,21.842245363053912,-40.373741481945295,32.53261113618742,26.450771090202217,51.981575558892175
"SI","2026-07-25","93.9","-1.39","6.16","O'Hoppe, Logan",681351,676775,,"called_strike",,,,,1,,"R","R","R","SF","LAA","S",,,0,0,2026,"-1.11","0.59",-0.2832162199856234,2.886175593216512,,,642350,1,9,"Top",,,,,,,5.307336533099117,-136.72408722704557,-3.9229073379654946,-15.116629480189374,27.165770966402594,-24.058735141151548,3.29109252,1.660925197,,,,"94",2392,"6.1",823197,691740,669477,683679,683766,642715,671218,687551,687529,"54.41",,,,,,,,75,1,"Sinker",9,1,1,9,1,9,1,9,"Standard","Standard",218,"0","-0.041",,,,,"0.041",,8,-8,0.999,0.0010000000000000009,28,26,28,26,1,3,,,,,"1.97","1.11","1.11",,,,,,
"SL","2026-07-21","84.9","0.9","6.43","O'Hoppe, Logan",681351,669461,"strikeout","swinging_strike_blocked",,,,,13,"Logan O'Hoppe strikes out swinging.","R","R","L","LAA","STL","S",2,,1,2,2026,"-0.42","-0.35",-1.2062437661479404,0.7586302771208109,666176,,642350,1,4,"Bot",,,,,,,-4.039518331706248,-123.64837837703573,-6.014048964742013,-3.5390315474137277,23.18284544027597,-34.85364206851549,3.29109252,1.660925197,,,,"85.5",2789,"6.5",824005,671056,676475,802139,691458,691026,663457,701675,691023,"53.98",,0,"0",1,0,0,,33,4,"Slider",5,0,5,0,0,5,5,0,"Standard","Standard",288,"-0.01","-0.259","47.1","7.6","10.286232792",,"0.259",,5,5,0.956,0.956,26,26,27,26,2,1,10,1,,,"3.49","-0.42","0.42","42.1",18.285091138139073,-21.940043039819724,43.01768474623674,21.36731378615657,42.3332871664109
"CU","2026-07-21","78.5","0.91","6.57","O'Hoppe, Logan",681351,669461,,"foul",,,,,9,,"R","R","L","LAA","STL","S",,,1,1,2026,"-1.03","-1.4",0.510980175076697,2.1178276248281573,666176,,642350,1,4,"Bot",,,,,,,1.0935879403519653,-114.1922053451062,0.19627082712919286,-9.166837110455033,24.30759967438598,-44.557674424889136,3.29109252,1.660925197,,,,"77.8",3121,"6.1",824005,671056,676475,802139,691458,691026,663457,701675,691023,"54.35",,,,,,,,33,3,"Curveball",5,0,5,0,0,5,5,0,"Standard","Standard",325,"-0.003","-0.078","63.3","6.6",,,"0.078",,5,5,0.959,0.959,26,26,27,26,2,1,10,1,,,"5.15","-1.03","1.03","44.3",7.643291751243154,-1.3575390861510586,23.11745153954221,41.91755822610202,37.402113591643655
"SL","2026-07-21","85.4","0.8","6.47","O'Hoppe, Logan",681351,669461,,"foul",,,,,5,,"R","R","L","LAA","STL","S",,,1,0,2026,"-0.42","-0.31",0.23966623983199425,2.380468466467879,666176,,642350,1,4,"Bot",,,,,,,-0.4516939910973033,-124.454182242363,-2.470343185459874,-4.237781939362221,25.172569953909882,-35.15906244956924,3.29109252,1.660925197,8,"94.9",-18,"85.3",2717,"6.2",824005,671056,676475,802139,691458,691026,663457,701675,691023,"54.32",,,,,,,,33,2,"Slider",5,0,5,0,0,5,5,0,"Standard","Standard",266,"-0.001","-0.064","74.5","8.1",,,"0.064","94.9",5,5,0.96,0.96,26,26,27,26,2,1,10,1,,,"3.43","-0.42","0.42","44.4",15.31354749894366,-20.861833388180703,28.326092107378667,38.29706033177664,40.317364284154024
"CH","2026-07-21","87.3","1.09","6.33","O'Hoppe, Logan",681351,669461,,"ball",,,,,13,,"R","R","L","LAA","STL","B",,,0,0,2026,"1.07","0.87",-0.9683532841430915,0.9382117666335079,666176,,642350,1,4,"Bot",,,,,,,-7.151544818676911,-126.68072620606648,-8.322094523829147,13.047946588324294,27.722925854852054,-21.19751032788516,3.29109252,1.660925197,,,,"87.3",1732,"6.6",824005,671056,676475,802139,691458,691026,663457,701675,691023,"53.87",,,,,,,,33,1,"Changeup",5,0,5,0,0,5,5,0,"Standard","Standard",128,"0","0.026",,,,,"-0.026",,5,5,0.96,0.96,26,26,27,26,2,1,10,1,,,"2.15","1.07","-1.07","41.0",,,,,
"SL","2026-07-21","84.5","-1.73","6.15","O'Hoppe, Logan",681351,656240,"field_out","hit_into_play",,,,,2,"Logan O'Hoppe flies out to left fielder Lars Nootbaar.","R","R","R","LAA","STL","X",7,"fly_ball",0,1,2026,"0.23","0.08",0.054961712086620845,3.342391841646231,,642350,,2,8,"Bot",62.26,121,,,,,3.6800888814169777,-122.97461781285297,-0.08348644803326077,1.532545140193613,25.79934515150533,-31.61352136139756,3.29109252,1.660925197,250,"93.8",54,"85.3",2178,"6.9",824005,671056,676475,802139,691458,691026,663457,665877,691023,"53.58",0.006,0.005,"0",1,0,0,3,66,2,"Slider",5,1,5,1,1,5,5,1,"Standard","Standard",51,"-0.002","-0.24","68.8","6.8",,0.009,"0.24","93.8",4,4,0.987,0.987,30,26,30,26,1,3,,1,,,"3.13","-0.23","-0.23","46.1",10.570190233384153,-15.06478723272575,19.299789154937976,35.13726263628651,38.73674455484661
"SI","2026-07-21","94.3","-1.68","6.12","O'Hoppe, Logan",681351,656240,,"called_strike",,,,,5,,"R","R","R","LAA","STL","S",,,0,0,2026,"-1.02","1.19",0.20880570555534184,2.291539494884288,,642350,,2,8,"Bot",,,,,,,7.265021537984837,-136.9867691148202,-6.799791398910612,-14.427708475425609,30.724099953654047,-15.792288373341494,3.29109252,1.660925197,,,,"95.7",2116,"7.2",824005,671056,676475,802139,691458,691026,663457,665877,691023,"53.25",,,,,,,,66,1,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",208,"0","-0.04",,,,,"0.04",,4,4,0.987,0.987,30,26,30,26,1,3,,1,,,"1.38","1.02","1.02","53.7",,,,,
"CH","2026-07-21","88.4","0.97","6.36","O'Hoppe, Logan",681351,669461,"field_out","hit_into_play",,,,,9,"Logan O'Hoppe grounds out, second baseman JJ Wetherholt to first baseman Alec Burleson.","R","R","L","LAA","STL","X",4,"ground_ball",0,1,2026,"1.09","0.82",0.5184843176965146,1.89071919191517,,,,0,2,"Bot",128.45,152.95,,,,,-3.3797193344422416,-128.51918304964167,-6.271830229967324,12.762381192636642,27.69038434063174,-21.92875896380888,3.29109252,1.660925197,2,"64.5",-43,"88.1",1749,"6.3",824005,671056,676475,802139,691458,691026,663457,701675,691023,"54.23",0.155,0.14,"0",1,0,0,2,17,2,"Changeup",5,0,5,0,0,5,5,0,"Standard","Standard",134,"-0.005","-0.221","73.2","7.9",,0.159,"0.221","88.0",5,5,0.918,0.918,26,26,27,26,1,0,10,1,,,"2.11","1.09","-1.09","39.7",18.553858807393258,-21.41705411505681,29.61745678263566,40.23946704880007,48.05554100021563
